timestamp_utc,model_name,model_checkpoint_id,embodiment,task_name,cell_index,cell_axes,seed,success,num_steps,elapsed_wall_seconds,episode_stats,video_path
2026-05-16T11:39:26+00:00,rt1:rt_1_x_tf_trained_for_002272480_step,sha256:d87a9a914b449a7292c0c8611ef4f3b632b06ae41273d1dadcff1c62406f405b,widowx,spoon_on_towel,0,"{""condition"": ""clean""}",10,0,60,10.625,"{""consecutive_grasp"": false, ""is_src_obj_grasped"": false, ""moved_correct_obj"": ""False"", ""moved_wrong_obj"": false, ""src_on_target"": ""False""}",widowx__spoon_on_towel__condition=clean/seed_0010/rollout.mp4
2026-05-16T11:39:32+00:00,rt1:rt_1_x_tf_trained_for_002272480_step,sha256:d87a9a914b449a7292c0c8611ef4f3b632b06ae41273d1dadcff1c62406f405b,widowx,spoon_on_towel,0,"{""condition"": ""clean""}",11,0,15,3.13,"{""consecutive_grasp"": false, ""is_src_obj_grasped"": false, ""moved_correct_obj"": ""False"", ""moved_wrong_obj"": false, ""src_on_target"": ""False""}",widowx__spoon_on_towel__condition=clean/seed_0011/rollout.mp4
2026-05-16T11:39:44+00:00,rt1:rt_1_x_tf_trained_for_002272480_step,sha256:d87a9a914b449a7292c0c8611ef4f3b632b06ae41273d1dadcff1c62406f405b,widowx,spoon_on_towel,0,"{""condition"": ""clean""}",12,0,58,10.129,"{""consecutive_grasp"": false, ""is_src_obj_grasped"": true, ""moved_correct_obj"": true, ""moved_wrong_obj"": false, ""src_on_target"": ""False""}",widowx__spoon_on_towel__condition=clean/seed_0012/rollout.mp4
2026-05-16T11:39:50+00:00,rt1:rt_1_x_tf_trained_for_002272480_step,sha256:d87a9a914b449a7292c0c8611ef4f3b632b06ae41273d1dadcff1c62406f405b,widowx,spoon_on_towel,0,"{""condition"": ""clean""}",13,0,18,3.68,"{""consecutive_grasp"": false, ""is_src_obj_grasped"": false, ""moved_correct_obj"": ""False"", ""moved_wrong_obj"": false, ""src_on_target"": ""False""}",widowx__spoon_on_towel__condition=clean/seed_0013/rollout.mp4
2026-05-16T11:40:04+00:00,rt1:rt_1_x_tf_trained_for_002272480_step,sha256:d87a9a914b449a7292c0c8611ef4f3b632b06ae41273d1dadcff1c62406f405b,widowx,spoon_on_towel,0,"{""condition"": ""clean""}",14,0,60,10.669,"{""consecutive_grasp"": true, ""is_src_obj_grasped"": true, ""moved_correct_obj"": true, ""moved_wrong_obj"": false, ""src_on_target"": ""False""}",widowx__spoon_on_towel__condition=clean/seed_0014/rollout.mp4
2026-05-16T11:40:12+00:00,rt1:rt_1_x_tf_trained_for_002272480_step,sha256:d87a9a914b449a7292c0c8611ef4f3b632b06ae41273d1dadcff1c62406f405b,widowx,spoon_on_towel,0,"{""condition"": ""clean""}",15,0,27,5.125,"{""consecutive_grasp"": false, ""is_src_obj_grasped"": false, ""moved_correct_obj"": ""False"", ""moved_wrong_obj"": false, ""src_on_target"": ""False""}",widowx__spoon_on_towel__condition=clean/seed_0015/rollout.mp4
2026-05-16T11:40:25+00:00,rt1:rt_1_x_tf_trained_for_002272480_step,sha256:d87a9a914b449a7292c0c8611ef4f3b632b06ae41273d1dadcff1c62406f405b,widowx,spoon_on_towel,0,"{""condition"": ""clean""}",16,0,60,10.645,"{""consecutive_grasp"": false, ""is_src_obj_grasped"": false, ""moved_correct_obj"": ""False"", ""moved_wrong_obj"": false, ""src_on_target"": ""False""}",widowx__spoon_on_towel__condition=clean/seed_0016/rollout.mp4
2026-05-16T11:40:32+00:00,rt1:rt_1_x_tf_trained_for_002272480_step,sha256:d87a9a914b449a7292c0c8611ef4f3b632b06ae41273d1dadcff1c62406f405b,widowx,spoon_on_towel,0,"{""condition"": ""clean""}",17,0,26,4.964,"{""consecutive_grasp"": false, ""is_src_obj_grasped"": false, ""moved_correct_obj"": ""False"", ""moved_wrong_obj"": false, ""src_on_target"": ""False""}",widowx__spoon_on_towel__condition=clean/seed_0017/rollout.mp4
2026-05-16T11:40:45+00:00,rt1:rt_1_x_tf_trained_for_002272480_step,sha256:d87a9a914b449a7292c0c8611ef4f3b632b06ae41273d1dadcff1c62406f405b,widowx,spoon_on_towel,0,"{""condition"": ""clean""}",18,0,60,10.688,"{""consecutive_grasp"": true, ""is_src_obj_grasped"": true, ""moved_correct_obj"": true, ""moved_wrong_obj"": false, ""src_on_target"": ""False""}",widowx__spoon_on_towel__condition=clean/seed_0018/rollout.mp4
2026-05-16T11:40:51+00:00,rt1:rt_1_x_tf_trained_for_002272480_step,sha256:d87a9a914b449a7292c0c8611ef4f3b632b06ae41273d1dadcff1c62406f405b,widowx,spoon_on_towel,0,"{""condition"": ""clean""}",19,0,19,3.783,"{""consecutive_grasp"": false, ""is_src_obj_grasped"": false, ""moved_correct_obj"": ""False"", ""moved_wrong_obj"": false, ""src_on_target"": ""False""}",widowx__spoon_on_towel__condition=clean/seed_0019/rollout.mp4
